ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
001309.SZ,20240930,80.0,82.75,76.72,82.75,75.23,7.52,9.996,104934.53,843152.597
001309.SZ,20241008,91.03,91.03,87.0,91.03,82.75,8.28,10.006,114377.02,1033635.395
001309.SZ,20241009,91.03,99.75,87.0,93.02,91.03,1.99,2.1861,155516.14,1448966.189
001309.SZ,20241010,92.0,92.5,85.54,86.39,93.02,-6.63,-7.1275,99055.78,871671.188
001309.SZ,20241011,84.5,85.49,78.4,79.8,86.39,-6.59,-7.6282,70177.37,571733.288
001309.SZ,20241014,79.85,83.56,77.4,83.47,79.8,3.67,4.599,68038.14,550169.077
001309.SZ,20241015,83.36,85.32,82.11,82.22,83.47,-1.25,-1.4975,60021.51,502452.512
001309.SZ,20241016,80.0,82.37,79.34,81.43,82.22,-0.79,-0.9608,42596.11,344502.195
001309.SZ,20241017,82.23,83.48,80.0,80.22,81.43,-1.21,-1.4859,51135.66,418305.325
001309.SZ,20241018,79.97,87.5,79.9,84.95,80.22,4.73,5.8963,89515.93,748673.024
001309.SZ,20241021,85.39,89.27,85.0,86.06,84.95,1.11,1.3067,93801.87,815035.993
001309.SZ,20241022,87.7,89.5,85.38,86.86,86.06,0.8,0.9296,86511.6,757817.673
001309.SZ,20241023,85.66,86.85,85.0,85.39,86.86,-1.47,-1.6924,58223.76,499414.276
001309.SZ,20241024,84.92,89.98,84.35,87.95,85.39,2.56,2.998,88207.52,772654.067
001309.SZ,20241025,90.0,90.48,86.72,88.9,87.95,0.95,1.0802,73054.01,643604.219
001309.SZ,20241028,88.08,88.8,87.3,87.84,88.9,-1.06,-1.1924,47848.21,420358.754
001309.SZ,20241029,87.0,88.37,85.5,85.6,87.84,-2.24,-2.5501,66723.2,577404.299
001309.SZ,20241030,85.02,85.28,82.8,84.14,85.6,-1.46,-1.7056,57690.7,484466.801
001309.SZ,20241031,82.16,83.88,80.36,83.14,84.14,-1.0,-1.1885,69677.02,575357.613
001309.SZ,20241101,82.8,82.8,79.2,79.5,83.14,-3.64,-4.3782,54356.93,439016.788
001309.SZ,20241104,79.58,83.3,79.58,82.0,79.5,2.5,3.1447,47199.38,387298.837
001309.SZ,20241105,81.75,83.99,80.9,83.37,82.0,1.37,1.6707,66653.32,553031.864
001309.SZ,20241106,83.35,84.1,82.0,82.47,83.37,-0.9,-1.0795,71889.52,597231.464
001309.SZ,20241107,82.0,85.69,81.06,85.57,82.47,3.1,3.7589,73918.63,624102.206
001309.SZ,20241108,86.45,87.96,85.31,86.69,85.57,1.12,1.3089,92550.59,802083.949
001309.SZ,20241111,86.8,90.73,85.8,90.4,86.69,3.71,4.2796,99307.94,885979.771
001309.SZ,20241112,90.4,90.4,86.93,87.85,90.4,-2.55,-2.8208,75058.67,663245.765
001309.SZ,20241113,87.0,88.33,85.21,88.2,87.85,0.35,0.3984,52148.15,452695.483
001309.SZ,20241114,87.8,87.8,83.81,84.03,88.2,-4.17,-4.7279,53497.47,458818.109
001309.SZ,20241115,83.1,84.68,81.22,81.28,84.03,-2.75,-3.2726,39244.82,326124.548
001309.SZ,20241118,81.29,82.66,79.02,80.29,81.28,-0.99,-1.218,40770.67,329460.573
001309.SZ,20241119,80.43,82.32,79.55,82.32,80.29,2.03,2.5283,34946.51,282286.183
001309.SZ,20241120,82.73,82.73,81.28,81.71,82.32,-0.61,-0.741,31228.62,255629.901
001309.SZ,20241121,81.71,81.71,80.0,80.7,81.71,-1.01,-1.2361,27476.27,222327.662
001309.SZ,20241122,80.61,80.93,76.45,76.53,80.7,-4.17,-5.1673,43627.83,343566.714
001309.SZ,20241125,76.0,76.99,73.71,74.92,76.53,-1.61,-2.1038,32610.04,244889.618
001309.SZ,20241126,74.91,75.65,74.58,74.92,74.92,0.0,0.0,20625.92,154900.715
001309.SZ,20241127,74.92,76.93,73.77,76.93,74.92,2.01,2.6829,29135.62,219607.405
001309.SZ,20241128,76.94,77.7,76.23,76.73,76.93,-0.2,-0.26,29656.86,228532.692
001309.SZ,20241129,76.33,78.07,75.56,77.45,76.73,0.72,0.9384,28742.9,221483.197
001309.SZ,20241202,77.88,77.88,77.02,77.4,77.45,-0.05,-0.0646,35282.34,273157.423
001309.SZ,20241203,78.0,79.31,76.88,77.79,77.4,0.39,0.5039,33667.76,262824.882
001309.SZ,20241204,79.26,80.8,77.9,78.24,77.79,0.45,0.5785,43809.52,348339.248
001309.SZ,20241205,76.5,79.79,76.5,78.97,78.24,0.73,0.933,34682.15,271115.865
001309.SZ,20241206,78.51,79.93,77.95,79.68,78.97,0.71,0.8991,30203.35,238983.784
001309.SZ,20241209,79.34,83.0,78.38,82.26,79.68,2.58,3.238,40388.37,325697.489
001309.SZ,20241210,85.82,85.82,82.28,82.33,82.26,0.07,0.0851,58306.44,486622.608
001309.SZ,20241211,81.91,83.99,81.78,83.03,82.33,0.7,0.8502,31040.6,257341.786
001309.SZ,20241212,83.05,84.84,82.73,84.39,83.03,1.36,1.638,43719.74,367780.779
001309.SZ,20241213,83.68,85.5,82.1,83.99,84.39,-0.4,-0.474,50553.96,422988.443
001309.SZ,20241216,83.5,84.48,82.16,83.69,83.99,-0.3,-0.3572,36888.98,307039.329
001309.SZ,20241217,83.5,88.0,83.01,85.65,83.69,1.96,2.342,71521.56,615719.655
001309.SZ,20241218,85.65,91.1,85.16,89.46,85.65,3.81,4.4483,106617.42,948007.755
001309.SZ,20241219,88.57,90.0,87.01,88.6,89.46,-0.86,-0.9613,65337.82,577300.6
001309.SZ,20241220,88.66,93.74,88.11,92.4,88.6,3.8,4.2889,90303.26,825839.899
001309.SZ,20241223,92.0,95.3,90.18,90.4,92.4,-2.0,-2.1645,81421.11,757480.893
001309.SZ,20241224,91.03,92.39,87.62,90.7,90.4,0.3,0.3319,66592.3,596451.919
001309.SZ,20241225,90.6,91.88,88.0,89.3,90.7,-1.4,-1.5436,39915.69,357564.246
001309.SZ,20241226,89.0,93.54,88.4,93.07,89.3,3.77,4.2217,65558.6,599161.593
001309.SZ,20241227,92.99,97.0,92.0,92.07,93.07,-1.0,-1.0745,78367.26,740417.313
001309.SZ,20241230,91.49,93.32,90.41,90.91,92.07,-1.16,-1.2599,34968.36,320753.23
001309.SZ,20241231,90.92,91.34,87.03,87.2,90.91,-3.71,-4.081,42671.61,376644.334
001309.SZ,20250102,87.08,88.88,83.2,84.38,87.2,-2.82,-3.2339,45278.96,391460.542
001309.SZ,20250103,84.78,85.45,82.51,82.54,84.38,-1.84,-2.1806,33695.5,282041.946
001309.SZ,20250106,81.9,83.41,81.01,82.09,82.54,-0.45,-0.5452,26807.9,219906.294
001309.SZ,20250107,82.2,90.3,82.2,90.3,82.09,8.21,10.0012,70540.17,615737.666
001309.SZ,20250108,90.56,93.0,88.77,91.97,90.3,1.67,1.8494,96660.66,882224.647
001309.SZ,20250109,91.12,93.02,90.16,91.26,91.97,-0.71,-0.772,57473.6,527698.318
001309.SZ,20250110,91.0,92.29,87.78,87.8,91.26,-3.46,-3.7914,49031.16,441477.063
001309.SZ,20250113,86.86,87.86,84.89,85.53,87.8,-2.27,-2.5854,38616.4,331870.583
001309.SZ,20250114,86.44,93.0,84.78,92.28,85.53,6.75,7.892,75671.08,682996.661
001309.SZ,20250115,93.32,95.25,91.01,93.76,92.28,1.48,1.6038,72770.05,676373.025
001309.SZ,20250116,93.44,93.76,88.36,89.01,93.76,-4.75,-5.0661,97914.06,884233.168
001309.SZ,20250117,90.0,93.2,88.13,91.85,89.01,2.84,3.1907,87861.41,801102.762
001309.SZ,20250120,93.0,97.5,92.01,95.2,91.85,3.35,3.6473,115058.01,1098664.506
001309.SZ,20250121,95.6,98.88,95.5,97.96,95.2,2.76,2.8992,104147.78,1010745.842
001309.SZ,20250122,96.49,99.49,94.5,95.14,97.96,-2.82,-2.8787,71165.48,684115.685
001309.SZ,20250123,96.0,96.3,92.88,92.9,95.14,-2.24,-2.3544,56094.18,530692.264
001309.SZ,20250124,92.91,102.19,92.41,102.19,92.9,9.29,10.0,91951.43,897648.711
001309.SZ,20250127,103.0,106.88,97.5,104.39,102.19,2.2,2.1529,129316.69,1333401.023
001309.SZ,20250205,106.0,111.99,99.5,103.79,104.39,-0.6,-0.5748,113883.61,1180299.742
001309.SZ,20250206,102.51,108.01,101.68,106.68,103.79,2.89,2.7845,86312.65,910113.806
001309.SZ,20250207,106.36,109.04,103.47,105.61,106.68,-1.07,-1.003,88059.71,938238.128
001309.SZ,20250210,104.66,108.9,102.59,104.9,105.61,-0.71,-0.6723,67849.72,716425.64
001309.SZ,20250211,104.0,105.44,102.11,102.71,104.9,-2.19,-2.0877,49991.71,515064.027
001309.SZ,20250212,103.36,111.95,102.56,108.91,102.71,6.2,6.0364,103977.89,1123586.953
001309.SZ,20250213,108.6,110.0,103.67,103.8,108.91,-5.11,-4.6919,72053.54,763881.981
001309.SZ,20250214,102.5,111.0,100.34,110.33,103.8,6.53,6.2909,105480.53,1124026.978
001309.SZ,20250217,113.0,121.0,112.0,119.2,110.33,8.87,8.0395,109281.68,1266303.722
001309.SZ,20250218,117.0,122.9,115.45,117.2,119.2,-2.0,-1.6779,79842.88,947262.567
001309.SZ,20250219,118.5,125.13,118.2,122.95,117.2,5.75,4.9061,67039.37,819255.813
001309.SZ,20250220,121.25,125.0,119.1,121.61,122.95,-1.34,-1.0899,58568.84,717995.125
001309.SZ,20250221,128.27,133.77,128.27,133.77,121.61,12.16,9.9992,64539.76,856505.327
001309.SZ,20250224,141.88,147.15,140.45,147.15,133.77,13.38,10.0022,120855.53,1767758.306
001309.SZ,20250225,147.15,155.43,140.67,145.67,147.15,-1.48,-1.0058,170456.49,2507335.583
001309.SZ,20250226,146.0,150.83,140.18,149.45,145.67,3.78,2.5949,121499.46,1767754.375
001309.SZ,20250227,155.0,160.28,149.67,158.59,149.45,9.14,6.1158,119628.07,1853679.198
001309.SZ,20250228,157.0,163.58,149.98,157.5,158.59,-1.09,-0.6873,123627.38,1950754.698
001309.SZ,20250303,155.89,157.4,141.75,141.75,157.5,-15.75,-10.0,122410.2,1794559.581
001309.SZ,20250304,138.0,146.98,134.0,144.96,141.75,3.21,2.2646,117599.21,1658355.722
001309.SZ,20250305,144.5,146.88,138.89,143.69,144.96,-1.27,-0.8761,77170.6,1098405.928
001309.SZ,20250306,144.99,147.9,143.0,144.38,143.69,0.69,0.4802,74039.47,1078095.471
001309.SZ,20250307,142.32,158.82,140.88,154.66,144.38,10.28,7.1201,128856.94,1956629.184
001309.SZ,20250310,152.62,157.6,149.0,153.5,154.66,-1.16,-0.75,77642.27,1184472.571
001309.SZ,20250311,150.0,151.97,146.2,150.73,153.5,-2.77,-1.8046,53638.41,798985.547
001309.SZ,20250312,151.0,156.4,150.42,151.79,150.73,1.06,0.7032,54793.0,838475.869
001309.SZ,20250313,153.0,154.5,139.28,139.78,151.79,-12.01,-7.9122,74268.19,1069272.821
001309.SZ,20250314,140.0,146.67,139.99,145.84,139.78,6.06,4.3354,66438.98,957928.512
001309.SZ,20250317,145.31,152.44,144.1,151.09,145.84,5.25,3.5998,63697.4,953981.135
001309.SZ,20250318,151.05,155.07,149.38,149.69,151.09,-1.4,-0.9266,47145.5,715117.222
001309.SZ,20250319,149.0,149.99,142.77,143.02,149.69,-6.67,-4.4559,52388.05,759078.04
001309.SZ,20250320,142.44,143.58,139.9,140.48,143.02,-2.54,-1.776,40244.8,569085.648
001309.SZ,20250321,139.5,140.44,132.7,134.35,140.48,-6.13,-4.3636,62785.68,852072.275
001309.SZ,20250324,134.0,135.6,128.63,132.09,134.35,-2.26,-1.6822,54360.58,714666.565
001309.SZ,20250325,133.5,133.9,125.0,125.5,132.09,-6.59,-4.989,59530.16,759213.26
001309.SZ,20250326,123.12,127.57,123.12,125.48,125.5,-0.02,-0.0159,39258.52,494872.113
001309.SZ,20250327,126.14,133.27,125.51,127.74,125.48,2.26,1.8011,57977.32,749042.32
001309.SZ,20250328,128.83,130.5,126.34,127.77,127.74,0.03,0.0235,40762.22,523209.677
001309.SZ,20250331,127.75,132.5,125.1,130.16,127.77,2.39,1.8705,48728.35,626088.487
001309.SZ,20250401,130.48,131.02,125.38,126.66,130.16,-3.5,-2.689,45470.2,578300.133
001309.SZ,20250402,126.65,133.88,125.95,129.39,126.66,2.73,2.1554,56371.35,732880.336
001309.SZ,20250403,128.0,130.48,125.11,126.66,129.39,-2.73,-2.1099,40531.8,515816.786
001309.SZ,20250407,114.19,118.0,113.99,113.99,126.66,-12.67,-10.0032,22020.9,253301.147
001309.SZ,20250408,109.04,112.6,102.59,103.63,113.99,-10.36,-9.0885,97974.79,1026681.527
001309.SZ,20250409,101.47,112.57,96.69,111.46,103.63,7.83,7.5557,85333.0,906035.569
001309.SZ,20250410,114.91,119.31,114.41,115.57,111.46,4.11,3.6874,66818.46,778444.993
001309.SZ,20250411,113.57,125.98,113.01,122.68,115.57,7.11,6.1521,79858.92,966460.986
001309.SZ,20250414,127.58,128.0,123.03,127.8,122.68,5.12,4.1735,55080.7,694724.541
001309.SZ,20250415,127.8,131.87,125.91,128.39,127.8,0.59,0.4617,53396.06,687549.823
001309.SZ,20250416,127.89,130.0,124.53,126.99,128.39,-1.4,-1.0904,50069.92,637732.1
001309.SZ,20250417,125.51,138.26,124.99,133.97,126.99,6.98,5.4965,70764.09,942721.965
001309.SZ,20250418,132.77,135.5,129.0,129.65,133.97,-4.32,-3.2246,48770.12,641396.084
001309.SZ,20250421,128.0,134.95,125.0,132.62,129.65,2.97,2.2908,60991.41,791023.048
001309.SZ,20250422,131.8,132.51,127.88,130.0,132.62,-2.62,-1.9756,40911.31,529865.234
001309.SZ,20250423,129.35,130.6,128.2,129.37,130.0,-0.63,-0.4846,38004.52,491918.838
001309.SZ,20250424,129.31,129.35,126.0,127.39,129.37,-1.98,-1.5305,37993.64,483614.365
001309.SZ,20250425,127.78,130.32,127.0,128.1,127.39,0.71,0.5573,35493.78,455647.259
001309.SZ,20250428,125.16,126.5,120.05,122.28,128.1,-5.82,-4.5433,59243.21,729076.547
001309.SZ,20250429,122.56,126.96,121.8,126.58,122.28,4.3,3.5165,43977.25,546343.498
001309.SZ,20250430,121.0,128.4,119.01,127.5,126.58,0.92,0.7268,69098.61,860492.672
001309.SZ,20250506,127.5,130.33,124.83,129.63,127.5,2.13,1.6706,50060.04,643685.212
001309.SZ,20250507,131.0,131.9,126.55,127.6,129.63,-2.03,-1.566,30851.84,395933.72
001309.SZ,20250508,127.1,129.58,125.81,128.41,127.6,0.81,0.6348,29601.37,377470.971
001309.SZ,20250509,127.5,128.4,123.23,123.5,128.41,-4.91,-3.8237,31608.96,393584.577
001309.SZ,20250512,123.8,129.5,123.67,126.11,123.5,2.61,2.1134,32821.3,415679.585
001309.SZ,20250513,127.41,132.99,126.5,128.49,126.11,2.38,1.8872,55889.86,727909.07
001309.SZ,20250514,128.61,132.64,125.51,127.38,128.49,-1.11,-0.8639,39318.86,505477.819
001309.SZ,20250515,127.36,127.7,123.5,123.57,127.38,-3.81,-2.9911,26642.82,333224.039
001309.SZ,20250516,123.43,123.43,117.18,119.67,123.57,-3.9,-3.1561,34961.67,420624.211
001309.SZ,20250519,120.0,120.4,116.6,118.49,119.67,-1.18,-0.986,24146.86,284558.288
001309.SZ,20250520,118.0,119.25,117.59,118.32,118.49,-0.17,-0.1435,14334.64,169626.574
001309.SZ,20250521,117.7,117.99,115.03,116.54,118.32,-1.78,-1.5044,20802.2,241803.579
001309.SZ,20250522,116.0,117.84,112.7,112.9,116.54,-3.64,-3.1234,29607.82,339619.618
001309.SZ,20250523,112.8,114.25,111.2,111.23,112.9,-1.67,-1.4792,24603.85,277229.66
001309.SZ,20250526,111.6,112.88,108.81,112.0,111.23,0.77,0.6923,25318.3,281508.496
001309.SZ,20250527,111.99,112.24,107.9,108.21,112.0,-3.79,-3.3839,26479.72,289209.612
001309.SZ,20250528,108.21,108.8,106.11,106.8,108.21,-1.41,-1.303,25403.86,271883.81
001309.SZ,20250529,107.0,110.7,107.0,109.7,106.8,2.9,2.7154,33195.33,362897.9
001309.SZ,20250530,109.0,109.0,105.5,106.12,109.7,-3.58,-3.2634,19698.0,210107.776
001309.SZ,20250603,105.5,107.63,104.69,105.91,106.12,-0.21,-0.1979,16856.17,179344.069
001309.SZ,20250604,106.07,115.0,106.07,111.7,105.91,5.79,5.4669,51926.41,577342.925
001309.SZ,20250605,112.5,122.87,112.5,122.87,111.7,11.17,10.0,76765.48,910052.249
001309.SZ,20250606,123.0,124.27,117.41,119.26,122.87,-3.61,-2.9381,58683.42,702925.903
001309.SZ,20250609,119.99,123.8,118.18,120.85,119.26,1.59,1.3332,45035.2,541852.661
001309.SZ,20250610,119.99,120.8,116.67,118.51,120.85,-2.34,-1.9363,32705.77,387465.483
001309.SZ,20250611,118.27,125.0,118.15,120.38,118.51,1.87,1.5779,52995.46,648189.136
001309.SZ,20250612,121.11,124.34,120.45,122.63,120.38,2.25,1.8691,38791.3,474239.626
001309.SZ,20250613,120.01,121.5,118.6,119.78,122.63,-2.85,-2.3241,21822.64,261778.941
001309.SZ,20250616,118.91,124.0,118.91,120.94,119.78,1.16,0.9684,32301.0,394205.889
001309.SZ,20250617,122.23,127.4,118.6,127.36,120.94,6.42,5.3084,65851.65,814480.479
001309.SZ,20250618,126.28,136.01,125.77,133.05,127.36,5.69,4.4677,88221.76,1153802.033
001309.SZ,20250619,132.94,134.14,129.51,130.51,133.05,-2.54,-1.9091,46873.15,616753.293
001309.SZ,20250620,130.51,132.0,124.01,124.25,130.51,-6.26,-4.7966,45697.71,577049.832
001309.SZ,20250623,122.0,126.59,121.52,123.6,124.25,-0.65,-0.5231,40049.48,497700.745
001309.SZ,20250624,124.58,125.88,121.31,124.04,123.6,0.44,0.356,44010.68,541528.196
001309.SZ,20250625,124.35,127.3,122.31,127.3,124.04,3.26,2.6282,50990.18,639003.255
001309.SZ,20250626,127.8,127.97,123.28,123.88,127.3,-3.42,-2.6866,45861.26,575337.448
001309.SZ,20250627,123.89,125.72,122.3,123.5,123.88,-0.38,-0.3067,38304.62,474171.064
001309.SZ,20250630,123.2,124.5,117.31,118.34,123.5,-5.16,-4.1781,72406.06,872912.191
001309.SZ,20250701,118.01,120.5,116.68,118.69,118.34,0.35,0.2958,44965.65,532634.426
001309.SZ,20250702,118.99,124.36,118.0,122.0,118.69,3.31,2.7888,66320.58,806701.491
001309.SZ,20250703,122.0,122.5,117.58,118.3,122.0,-3.7,-3.0328,61789.66,735304.332
001309.SZ,20250704,118.31,123.0,114.36,121.38,118.3,3.08,2.6036,78762.0,933329.218
001309.SZ,20250707,120.0,125.93,119.21,121.76,121.38,0.38,0.3131,62111.9,762682.698
001309.SZ,20250708,121.79,122.65,119.6,121.35,121.76,-0.41,-0.3367,48246.24,584816.592
001309.SZ,20250709,121.3,124.56,120.0,121.8,121.35,0.45,0.3708,45788.75,559792.539
001309.SZ,20250710,86.8,86.8,82.51,83.1,86.79,-3.69,-4.2516,76700.7,642487.739
001309.SZ,20250711,82.52,82.52,80.53,81.1,83.1,-2.0,-2.4067,73726.98,597248.49
001309.SZ,20250714,80.7,84.59,80.02,83.3,81.1,2.2,2.7127,67038.13,554802.109
001309.SZ,20250715,83.29,83.56,81.2,82.96,83.3,-0.34,-0.4082,47012.29,387574.994
001309.SZ,20250716,83.44,86.3,83.23,83.56,82.96,0.6,0.7232,60548.56,512983.939
001309.SZ,20250717,83.4,85.0,82.03,83.67,83.56,0.11,0.1316,51670.08,432364.417
001309.SZ,20250718,83.03,84.49,82.02,82.22,83.67,-1.45,-1.733,41740.76,345838.553
001309.SZ,20250721,82.23,82.6,81.61,81.7,82.22,-0.52,-0.6324,33762.79,276481.441
001309.SZ,20250722,81.6,81.6,78.79,79.13,81.7,-2.57,-3.1457,75597.69,603878.87
001309.SZ,20250723,79.12,85.5,79.11,83.9,79.13,4.77,6.0281,134614.5,1124469.032
001309.SZ,20250724,83.91,85.87,81.76,84.19,83.9,0.29,0.3456,85964.3,723103.818
001309.SZ,20250725,83.5,87.8,83.41,87.3,84.19,3.11,3.694,99959.64,857764.709
001309.SZ,20250728,87.5,88.8,85.5,86.38,87.3,-0.92,-1.0538,83191.08,722745.794
001309.SZ,20250729,86.0,87.24,85.56,86.64,86.38,0.26,0.301,61578.34,531118.98
001309.SZ,20250730,86.64,87.9,84.63,85.1,86.64,-1.54,-1.7775,73972.12,637316.768
001309.SZ,20250731,84.25,87.96,84.25,85.45,85.1,0.35,0.4113,78634.67,680895.821
001309.SZ,20250801,85.45,89.79,84.4,87.93,85.45,2.48,2.9023,100666.18,872962.405
001309.SZ,20250804,87.24,88.8,87.05,88.53,87.93,0.6,0.6824,62607.76,551347.935
001309.SZ,20250805,89.21,90.97,87.06,87.88,88.53,-0.65,-0.7342,59313.78,525431.174
001309.SZ,20250806,87.9,88.77,87.06,87.5,87.88,-0.38,-0.4324,50266.0,440186.857
001309.SZ,20250807,87.06,90.1,86.25,87.89,87.5,0.39,0.4457,85092.46,749681.938
001309.SZ,20250808,87.1,90.0,86.2,89.64,87.89,1.75,1.9911,88718.37,783678.633
001309.SZ,20250811,91.61,94.83,91.0,93.93,89.64,4.29,4.7858,160738.77,1497664.9
001309.SZ,20250812,94.16,98.98,94.16,95.78,93.93,1.85,1.9696,142850.6,1375362.464
001309.SZ,20250813,95.08,95.8,93.8,93.84,95.78,-1.94,-2.0255,92404.99,874402.703
001309.SZ,20250814,94.31,95.19,92.68,92.71,93.84,-1.13,-1.2042,73795.03,693406.751
001309.SZ,20250815,91.78,93.3,91.09,92.75,92.71,0.04,0.0431,76350.47,704326.809
