ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000300.SH,20250227,3961.0635,3973.9323,3933.4611,3968.1159,3959.9413,8.1746,0.2064,202887963.0,428272792.6676
000300.SH,20250228,3950.1866,3972.4813,3886.3994,3890.0487,3968.1159,-78.0672,-1.9674,198104147.0,420308043.4501
000300.SH,20250303,3899.6962,3930.0048,3872.5872,3888.4738,3890.0487,-1.5749,-0.0405,177623166.0,356057735.014
000300.SH,20250304,3865.9939,3890.4235,3855.7254,3885.2208,3888.4738,-3.253,-0.0837,149850967.0,297739246.8023
000300.SH,20250305,3887.7992,3906.4214,3877.0188,3902.5706,3885.2208,17.3498,0.4466,158652751.0,290860484.5049
000300.SH,20250306,3923.3827,3964.4942,3917.0833,3956.2369,3902.5706,53.6663,1.3752,193960915.0,397419427.6427
000300.SH,20250307,3944.9145,3967.0743,3935.0464,3944.0143,3956.2369,-12.2226,-0.3089,166732375.0,340626700.2855
000300.SH,20250310,3945.5795,3949.1448,3905.127,3928.8018,3944.0143,-15.2125,-0.3857,152765232.0,292574987.4809
000300.SH,20250311,3890.4305,3941.4157,3889.4298,3941.4157,3928.8018,12.6139,0.3211,144754402.0,287480453.1198
000300.SH,20250312,3946.8623,3953.6125,3921.4736,3927.2315,3941.4157,-14.1842,-0.3599,156732190.0,309627267.3648
000300.SH,20250313,3925.7439,3939.2854,3897.3758,3911.5793,3927.2315,-15.6522,-0.3986,156536443.0,295173112.5796
000300.SH,20250314,3919.6159,4014.1586,3919.6159,4006.5567,3911.5793,94.9774,2.4281,216139003.0,450895278.803
000300.SH,20250317,4020.6402,4021.7278,3992.2563,3996.7876,4006.5567,-9.7691,-0.2438,162202911.0,318904417.4183
000300.SH,20250318,4011.7794,4016.873,3995.9602,4007.7229,3996.7876,10.9353,0.2736,140208496.0,292739319.5446
000300.SH,20250319,4004.8251,4025.299,3989.512,4010.168,4007.7229,2.4451,0.061,144419428.0,286075300.7953
000300.SH,20250320,4011.0588,4012.0416,3969.9259,3974.9918,4010.168,-35.1762,-0.8772,133754670.0,260020676.8258
000300.SH,20250321,3966.5146,3983.1476,3904.7674,3914.6956,3974.9918,-60.2962,-1.5169,165905294.0,309348613.9354
000300.SH,20250324,3916.1136,3938.1826,3907.1999,3934.8486,3914.6956,20.153,0.5148,152234674.0,266051442.6127
000300.SH,20250325,3937.8975,3946.3574,3921.5287,3932.2951,3934.8486,-2.5535,-0.0649,140475399.0,239246310.9858
000300.SH,20250326,3930.2073,3942.026,3916.8607,3919.3566,3932.2951,-12.9385,-0.329,131164187.0,220943164.4862
000300.SH,20250327,3911.3841,3952.9852,3903.652,3932.4117,3919.3566,13.0551,0.3331,126793738.0,232173613.774
000300.SH,20250328,3930.7763,3934.2336,3907.384,3915.1662,3932.4117,-17.2455,-0.4385,126356214.0,213379194.2893
000300.SH,20250331,3905.9815,3928.4482,3872.403,3887.3056,3915.1662,-27.8606,-0.7116,166798523.0,268480316.5723
000300.SH,20250401,3892.7794,3905.2622,3882.4045,3887.6841,3887.3056,0.3785,0.0097,140380274.0,246041674.6702
000300.SH,20250402,3884.4181,3900.4949,3877.1599,3884.3858,3887.6841,-3.2983,-0.0848,113043175.0,198267515.3424
000300.SH,20250403,3843.4177,3883.7025,3843.4177,3861.5034,3884.3858,-22.8824,-0.5891,142599789.0,263684681.5451
000300.SH,20250407,3675.2017,3707.7771,3514.1165,3589.4406,3861.5034,-272.0628,-7.0455,312578586.0,512971787.7446
000300.SH,20250408,3597.9859,3650.759,3583.8746,3650.759,3589.4406,61.3184,1.7083,280197312.0,464021087.8375
000300.SH,20250409,3606.1036,3686.7943,3587.3368,3686.7943,3650.759,36.0353,0.9871,262305708.0,455031069.2898
000300.SH,20250410,3749.1262,3756.1386,3708.8194,3735.1151,3686.7943,48.3208,1.3106,227252227.0,403842564.8555
000300.SH,20250411,3730.3148,3762.3653,3708.4617,3750.5167,3735.1151,15.4016,0.4123,168759691.0,318535141.9044
