Date,Code,企业倍数(EV除EBITDA),市净率PB(MRQ),市现率PCF(现金净流量TTM),市现率PCF(经营现金流TTM),市盈率PE(TTM),"市盈率PE(TTM,扣除非经常性损益)",市销率PS(TTM),股息率(近12个月),MV,净利润同比增长率,净资产同比增长率,利润总额(同比增长率),基本每股收益(同比增长率),总资产同比增长率,现金净流量同比增长率,营业利润(同比增长率),营业总收入(同比增长率),Y
2021-06-30,000012,11.29089481207901,2.914996605770279,-17.22158622741699,10.19899369252123,25.33108711242676,31.10238762491656,2.632582916321481,0.9765625,234.0704970808128,240.646024337324,16.4082710640723,234.2149,238.4615384615385,-4.13756526824921,-138.421303371097,225.7804,49.5134,False
2021-06-30,000014,41.63592471576031,1.766699409348015,9.281598091125488,6.026188265051077,-121.8827362060547,-67.12497803339062,5.835251288905281,0.1032258064516129,15.6321519925,-175.777053467208,-4.50976989293539,-172.8156,-191.8032786885246,28.6399228346959,-197.417209097573,-206.9753,-91.5107,False
2021-06-30,000016,17.95668181231928,1.884882152995464,-26.72323989868164,23.56293739633929,20.79856491088867,-6.617700312231816,0.306238046056097,1.501501501501501,122.333240949836,25.6249761057367,2.91264758199465,20.1485,-9.669211195928765,18.707877461463,1849.89372490258,11.1352,24.4575,False
2021-06-30,000017,222.5305231193001,182.0005283552292,169.2847595214844,398.6987431612393,467.1541137695312,547.8572689786896,14.56928875822352,1.272895651749856,13.11326634423195,-53.8726244432323,23.7337407882542,-51.5624,-50.98039215686276,26.8640584364606,-139.953198457627,-55.0099,26.8986,False
2021-06-30,000019,17.87321995959746,1.773356434013631,-70.34226989746094,-35.91770555984373,18.31295967102051,19.66399201618891,0.6596402406597022,2.747252747252747,81.78639932376193,15.7979965200605,1.07059752901892,20.7132,15.75492341356675,19.9326155249958,-194.595130616806,18.0383,11.0066,False
2021-06-30,000020,63.67558610060932,8.126856367282466,-361.2113647460938,59.5302525808895,217.0594635009766,283.7896443083482,3.494639464056585,1.272895651749856,20.48812310410416,120.791252507761,3.20043765475714,114.1932,121.4285714285714,10.2759655179297,90.8585572787717,114.692,30.2392,False
2021-06-30,000021,17.58668679012748,3.842532114675428,71.75047302246094,11.04974283558293,30.60782432556152,114.5669030332808,1.93066335187377,0.8359456635318705,298.6964643432,28.180699070608,30.0713645376798,30.7655,39.49386503067486,16.3359748114494,1861.35137721252,29.109,14.4254,False
2021-06-30,000023,18.63277744349921,4.437355572723585,16.46245574951172,8.370341934146875,268.7381286621094,312.9176589512911,1.036303060108289,0.06671114076050699,20.799560376,451.519787029743,2.40469445097672,1625.9315,135.218253968254,-13.2933745290318,26.5013385621063,1391.7765,32.7021,False
2021-06-30,000025,53.64680080419547,4.81464511319989,-21.29989433288574,65.56214665409678,86.50676727294922,97.8092075210028,13.28166027538311,0.1344086021505376,59.78001375456,66.2141392932637,5.31816511052177,67.3202,73.9057239057239,13.2019979987749,256.269163688202,71.8755,26.6125,False
2021-06-30,000026,10.80432584960921,2.08210957403924,24.35221481323242,11.80304365087715,14.25509548187256,15.29441437041672,1.204536795237162,2.87356297488981,55.367233285632,200.447735820539,8.71392093508903,229.6505,205.4084507042254,7.49910157876822,-496.527774190379,234.945,75.5885,False
2021-06-30,000027,9.055405120193779,1.600777952582472,-19.03220176696777,7.321463489852166,10.27613162994385,20.01630767719214,1.932341464619732,2.835332606324973,436.2526552972,-37.0607816381834,39.960998140826,-31.9706,-41.46014735432016,15.4186253935994,-78.1969896633142,76.8102,50.8818,True
2021-06-30,000028,4.643915342608087,1.134702022540959,-10.10384082794189,8.597659883558174,10.93218612670898,11.17633156028223,0.257658322841266,2.11416490486258,151.51032666775,12.6246996406922,8.68854858706833,12.8012,15.33333333333333,17.3110011466909,131.137511393762,12.1345,22.058,False
2021-06-30,000029,15.61317667877254,1.969789020196472,4.030026912689209,7.479658181439428,21.87107276916504,24.47390445496633,4.318287859576706,1.149273447820343,70.62395448,35.8377048010716,6.82409871559144,27.7589,36.07068607068607,38.3106141566806,-379.691054782727,27.6199,16.4928,False
2021-06-30,000030,8.305617751990015,1.54031765303013,63.27249145507812,17.14524590034351,11.51390552520752,12.1022613443015,0.9507055132012616,4.530331198120216,113.6866831155207,10.5046908691367,6.49964200460353,7.0302,14.11435425829668,15.966895749749,-1676.11243066089,-10.9413,27.004,False
2021-06-30,000031,10.53843007001856,0.8288983624191917,-25.88355255126953,1.459838508813634,-50.2194709777832,-36.15168905564461,0.3869515782918679,4.722222222222222,154.307280204,20.4272953474508,1.50553107912812,0.4603,7.692307692307699,8.45195399159347,-168.424549687652,3.9548,16.9161,True
2021-06-30,000032,93.77613806140111,12.73084953589015,1393.218505859375,-217.0433266512421,135.0696411132812,145.2135813266073,12.85632340267671,0.3516483516483516,203.8553502634,67.8701042681631,217.364592962757,64.1931,94.73684210526318,1596.07976824942,3.09919409366216,61.6068,31.1284,False
2021-06-30,000034,17.69966245946519,3.036284294274863,12.05830860137939,15.29594570035834,21.79686737060547,20.87119954591639,0.1469064920881771,0.8487881630044007,144.180381888,-159.912555294999,14.6463447278503,-117.5102,-154.732071447614,11.7851408780424,268.878271304825,-114.2643,39.5831,False
2021-06-30,000035,8.062894167642645,0.992124359299888,-22.18051528930664,3.712422419804079,17.23011207580566,17.86937504923133,0.509076660203908,1.802311896188789,115.0842447432,27.6080128541971,4.87786809081053,15.8623,14.50511945392493,7.1544109716397,-96.2149337369929,20.8364,7.1527,True
2021-06-30,000036,5.259665882283254,1.380675400715689,-4.672444343566895,-27.26851168393338,20.12026405334473,22.15410769164438,3.978030085582755,8.583690987124463,69.151325565,-72.2921216074802,-1.99968800361271,-72.2608,-70.0,-16.9346727547311,-1382.60388370997,-72.5363,-68.4084,False
2021-06-30,000037,25.98175343059188,2.50356048869751,-17.02304458618164,25.58038803557647,78.67550659179688,432.6400566083954,6.06397149475116,0.185356811862836,36.64313938739648,-101.457549243034,0.657937074281201,-101.4407,-97.67441860465115,5.06663709452883,-199.797089096437,-111.3264,-27.318,True
2021-06-30,000038,58.57837865735221,2.020114306178515,-12.51712799072266,-11.23959136209056,77.94512176513672,167.857955519024,2.174962107640336,3.046458492003046,58.2896822185,-62.4191469125329,2.39325778776804,-51.2657,-62.41992882562278,5.52758851119347,-61.7261743085564,-12.322,129.5158,False
2021-06-30,000039,7.645134691038982,1.592472694568298,19.03526878356934,3.734638109734704,8.716178894042969,28.73301307774451,0.6098416810247944,0.7460991721169286,573.206638700831,1983.03924563823,15.9461682510652,969.4961,1487.990487514863,-11.0269103768611,-34.5711083455703,1070.307,85.5978,False
2021-06-30,000040,9631.347215693644,0.3455755596266171,23.87733459472656,4.17747755495215,-3.980055332183838,-3.804152134457206,1.194819409388551,2.551020408163266,41.781155747,29.4626760001692,-8.78718052711268,31.4332,30.15873015873016,-12.7930711214735,174.500210262785,16.9059,29.0722,True
2021-06-30,000042,13.53332399426295,0.7233855500925029,-6.490137100219727,11.34019805804961,24.2513313293457,26.31935622598562,0.473179590480367,1.423487544483986,56.0452650177,80.854535865601,4.0866100992498,80.7237,78.72431506849314,-8.90694340658461,-219.834766236502,71.8135,12.4987,False
2021-06-30,000045,27.1942877040609,1.61744221904332,-316.5750427246094,404.652317905508,52.9105110168457,67.32539640154215,1.994621738311437,0.334537221392057,42.81917807590801,1361.48658493506,3.38368410941833,3349.62,10678.57142857143,15.7556023604024,73.3058875163155,2875.2747,28.6371,True
2021-06-30,000046,-152.5721131422379,0.7237118098236662,4.355010509490967,0.8865378144036399,-2.569728374481201,-2.915917045347761,2.130009696883096,4.347826086956522,119.512615088,15.0512844896215,-25.3947770913002,87.6871,-31.18686868686869,-6.88689734256388,-237.581119693086,112.2492,82.239,False
2021-06-30,000048,9.187356319224905,3.05703855953365,85.5472183227539,10.48698744376103,7.960005760192871,8.209413011635464,1.700338105639537,6.253908696518772,96.537641625,242.520498201573,30.5522281042513,254.6675,254.4524441076165,22.526008808152,-373.789266618517,252.4748,208.4843,False
2021-06-30,000049,12.32609279905472,4.64594720282376,-85.97032165527344,11.01925849624209,18.20937728881836,18.6051501327169,0.677394155058946,1.502516715998571,137.90045448,16.2240054179321,29.6891862198943,11.6015,54.75449515905947,-4.9088434973135,-68.4434261567485,11.7106,1.4576,False
2021-06-30,000050,9.774972287261399,1.023100529791688,36.61441040039062,4.874848702675944,20.60030555725098,31.04399088611788,1.126305924958593,0.4761904762292264,348.5086183298,60.6354123690531,27.1936319841389,52.7743,33.83768913342504,12.2911983731618,171.053733878796,52.495,13.7802,False
2021-06-30,000055,10.0396577086551,0.9150956176945806,-93.25882720947266,10.74987661981462,13.77796936035156,14.6700811617957,1.556185854165985,1.111111111111111,41.24913498369576,-22.096010268932,6.30304208963787,-24.0971,-23.07692307692308,2.08529652958632,-276.419962857125,-24.9607,24.8771,False
2021-06-30,000056,85.54553642821408,0.6665498971728068,-15.51709938049316,6.425459579914304,-10.8358850479126,-13.80080716789863,4.294208452829661,0.2522041712866481,27.89342819477244,-174.46287259051,-13.3551823791847,-129.7498,-200.0,-2.10248238039288,-264.685793718446,-171.4068,13.3225,True
2021-06-30,000058,28.38827432608202,3.785784315826457,-4640.66015625,35.01198886117068,103.7025756835938,304.7395389380521,4.382729483368735,0.505019429389708,62.80167959134457,-26.0691620564189,-0.841365706688705,-13.0173,-18.82845188284519,-0.0854098641737601,-2186.90752639431,-12.4194,22.7668,False
2021-06-30,000059,7.265486285072456,0.9271909638205066,8.762821197509766,2.556179773831084,7.478777885437012,7.749474566461991,0.4038043462535679,0.9681372549019607,130.5145110192,205.589072595085,12.08308080305,254.9368,204.4943820224719,2.00401396364045,196.022171604701,251.121,40.5194,False
2021-06-30,000060,11.02371103468464,1.350711655607274,42.39703750610352,12.11424336187752,14.54683017730713,21.04001625295834,0.4848124828046156,1.858269342171668,161.3616958848,83.2321244629496,13.4567334425887,94.2271,89.99999999999999,23.9605030774824,193.760196328256,99.8927,40.0162,True
2021-06-30,000061,11.65233186256301,1.714228756280547,48.34882354736328,11.47891824173679,27.89170265197754,69.5816740614497,2.789802482195005,1.086956521739131,93.67242003119999,15.4336856105944,4.53609228306157,7.1829,14.5276292335116,11.5325649178907,151.726921308845,5.0255,38.2704,True
2021-06-30,000062,19.22043187245452,3.066767698839614,-1768.733764648438,-20.39102765297807,23.96425247192383,26.20845802904221,0.9747723025363787,1.182732111176819,176.8632663502,58.8498067980064,7.54094746835396,77.1315,53.68928439006303,26.2642566488448,256.929241988519,76.2959,53.1007,False
2021-06-30,000063,15.17681649101574,3.345294177269356,-292.5819091796875,12.51614819318756,27.07883071899414,92.1541638953332,1.443438306965031,0.6018657839301836,1434.435772566199,95.8622369727565,14.0731720165236,94.5453,120.0,0.283954716381856,6.04356107746506,95.2304,12.44,True
2021-06-30,000065,9.331226821464806,1.203064528966434,12.88410186767578,-5.242564582954944,8.742424011230469,10.42106207548071,0.5134365448515728,1.128309011042891,66.8367901694,11.6163681646002,15.0200635889582,17.2749,2.85714285714286,12.9674884738416,-520.081163825495,17.5958,7.4221,False
2021-06-30,000066,30.22927262793316,4.805560817971059,-17.40093994140625,-40.93528626922715,40.81787872314453,66.87483821456841,2.608652943866267,0.5938264524872672,429.00048919,86.1266939625733,13.7963734454543,95.3759,72.81553398058253,23.5531832327905,-167.989918713185,96.1049,82.9632,False
2021-06-30,000068,-52.53834987687551,8.068867303637791,-21.99081802368164,-80.0881396787844,-16.61454200744629,-16.26894028158716,10.08803405150059,0.9879823168566295,27.2807966744,11.0009514088936,-33.6075157521665,11.7775,10.8,1.07288748016359,-6.64055025345818,11.4201,118.2582,True
2021-06-30,000069,5.711303672582788,0.7798622417872215,9.568450927734375,1.977293905041744,4.78677225112915,6.271543671636328,0.7299512344614901,5.26881721498586,610.2134672760001,15.1005840585701,17.6861087979037,6.4473,-24.36684574059862,16.4094255014308,-863.9225474839,7.6452,34.4128,True
2021-06-30,000070,25.44686694959938,2.286766432288025,4.289403915405273,-248.1279522776311,75.00717163085938,326.3295922529952,1.196009137271979,0.9997169083457075,67.0963343232,164.74220677585,-11.7232245833176,208.026,130.3393213572854,2.93226930307887,-7864.53344225171,215.2539,37.9144,False
2021-06-30,000078,13.71493795535389,1.502056902634785,-20.71431732177734,4.454168510480938,-32.46953582763672,-28.12727651838425,0.2130558342360358,0.4773269689737469,89.6771641782,-7.94702434751163,-8.33033026884923,-5.2152,9.913793103448276,0.0610220498997097,-207.991396413255,-9.891,13.2807,False
2021-06-30,000088,23.21670518687677,1.437174643323504,35.05085754394531,38.51567058828478,27.02605056762695,28.64271856625977,21.4586342389059,0.3249097472924187,124.6035607838,49.741255122054,21.3892987063925,53.0376,29.55414012738854,19.1844015485858,-123.875999980285,53.1913,34.504,False
2021-06-30,000089,45.02194698192864,1.330639518601674,-10.09806442260742,22.01452211489254,79.9930648803711,95.96953122023801,4.947824872176064,0.9009009009009009,159.3447908493,165.925809493013,2.28825573025878,161.161,159.620596205962,38.4597192943768,-56.9238366672539,157.6762,23.4674,False
2021-06-30,000090,6.897135909884226,1.10785148629596,2.059409856796265,3.537203907971455,7.24065637588501,7.447298192083432,0.6094692167453973,6.87160940325497,103.3305625002,4.56884632784554,5.67629535363909,6.4858,7.251424952501575,23.8334632815722,-77.4945277973444,5.2579,6.9119,True
2021-06-30,000096,24.59382508071962,1.754361965571519,36.68895721435547,82.11894177055572,35.6157341003418,37.5361435399353,3.998451380051179,0.2111932418162619,50.0016,49.9598083862387,5.07307173945218,42.7683,51.92307692307693,6.21394406930333,-107.266672016152,42.0703,19.064,False
2021-06-30,000099,6.153655262605471,1.166789512634183,7.859302997589111,8.584641476781234,17.8815746307373,19.59925676337937,2.604286830521513,1.109467455621302,40.970360392,64.7308427883951,7.30403038101131,33.4635,69.0537084398977,-4.63929755575986,-103.094761037958,26.9209,9.4991,True
2021-06-30,000100,11.60499325867839,3.067243579221453,950.666015625,4.791272496536921,16.81383323669434,20.77655244636074,1.128912830988338,1.514493641760574,1073.355309693,765.378291012081,25.078216211138,764.5089,439.2703862660944,63.5017006735921,85.4938242456938,1268.6497,152.8061,False
2021-06-30,000150,-27.84070739191518,51.02498527010597,-153.359375,8.192693140101397,-6.141027927398682,-6.826601927525606,2.54215328339094,0.5783690001596681,38.7064622637,-18.970760255519,-105.780604304883,-17.1053,-19.92753623188406,-18.2684793552993,28.50763783328,-1.8859,-12.2039,False
2021-06-30,000151,-7.956754839410974,3.902674211313999,23.59615898132324,77.11902030414542,-8.490494728088379,-7.77722342386824,3.253854731611794,0.2068252326783868,25.0666450904,-577.129394945879,-11.0171412909213,-466.2102,-577.5800711743773,-14.5404107654228,105.107946867438,-512.0818,-53.2883,True
2021-06-30,000153,13.00974021500746,2.119678378504011,121.4508438110352,9.574309589502844,27.87795257568359,44.88130403926839,0.8858286590183213,1.295336787564767,30.558626417,8.11989173112687,7.55942685118183,16.9917,10.10810810810811,8.35505315746659,152.54419383765,15.8864,10.4988,True
2021-06-30,000155,29.64958282295242,4.775198368699568,110.2110595703125,41.13619731455254,110.277099609375,121.6012031514114,6.303256979074633,0.7062146892655368,175.387,35.7863369048056,1.35902412205938,30.6928,20.0,47.5610028085779,185.656242922091,30.8939,107.146,True
2021-06-30,000156,4.37021977182389,1.044544292407621,-11.43593788146973,7.394906111382443,17.07441139221191,21.8914882266351,1.701880401310928,6.320907184598805,142.8610912782,3.60201071972565,31.1029791942148,2.9433,17.76649746192894,49.9882495224652,-56.0755713528664,1.9604,12.5714,False
2021-06-30,000157,7.945250523705893,1.446887542385227,8.8160400390625,8.209428722543349,9.244251251220703,10.43377947072595,1.067334292135681,2.092749292604226,762.328604451017,21.4361453944686,24.9694720867937,23.5539,9.259259259259247,26.1643002872947,81.2873954374105,22.9643,47.2543,False
2021-06-30,000158,36.49753634162377,3.09865067677742,184.0090179443359,25.3331407094349,164.8821258544922,-139.8077368511241,1.820811714438751,0.7309941520467835,183.6810612429,9.52167709219523,2.32327221618186,17.4371,35.14018691588785,1.11764952990852,-1009.73703181151,30.0534,13.4158,False
2021-06-30,000159,19.18984859222015,1.273704502664032,1049.279541015625,-41.03697278951194,19.01384735107422,83.65264782293184,4.1493150411074,0.3361344537815127,28.6008165835,-24.7095585312913,0.947948896225831,-19.14,-21.95295794725589,-5.10464886146028,218.539326190333,-19.3637,140.7755,True
2021-06-30,000166,178.0312647564615,1.294260739827507,7.982782363891602,-2.736951966149612,14.273681640625,14.55051095517917,3.859577525080747,1.70940170940171,1098.019594464,11.9032615947788,9.02204681813089,7.8938,12.49999999999999,17.8799170656507,-11.5937863514868,7.79,20.1169,True
2021-06-30,000301,60.88564328364882,5.57019394960853,6.970370769500732,30.47700803387945,140.2002105712891,144.5047362744805,4.040287191884734,0.4784688995215312,1010.486547994,1772.94265280225,12.4964599516719,10231.8814,1100.0,121.823726724789,551.784625061644,155128.9465,65.4258,True
2021-06-30,000333,15.49301514031569,4.279658019310332,-93.15066528320312,16.52299961921507,17.41652870178223,19.01907122140118,1.629347310031298,2.199962743798445,5030.263354638601,8.17113942479603,7.86946945920955,7.4915,7.960199004975133,13.6102836974967,2094.42756962252,7.1946,25.1416,False
2021-06-30,000338,5.365060311084533,2.773276419422154,10.9057731628418,5.193215926333242,14.87102317810059,15.67138979455854,0.6962925974004648,1.413428527941423,1491.26804713702,44.7762288390265,43.2433845756391,48.736,35.59322033898307,16.554926774982,505.213920020685,49.2422,33.7515,False
2021-06-30,000400,10.3752621222901,1.458744610805691,107.6564178466797,13.26713974221916,16.79351043701172,19.84640174274301,1.055976182192538,0.7898894154818328,127.6542373194,20.7380977572662,8.30969498573845,18.8329,21.20091064314173,1.85407832746953,39.7072550301662,18.2712,19.6067,True
2021-06-30,000401,2.379106046013647,1.233269632540247,828.9810180664062,1.857195248915525,5.669285774230957,5.811046460748098,0.4658630893074627,4.04857644616413,174.585822424,10.7764826479129,22.6044546798816,6.9341,24.26150847203478,-0.112055792115222,20721.222520569,7.0224,14.4733,True
2021-06-30,000402,40.11658097684845,0.5459986715190787,1.927417993545532,1.056666381872029,6.978357791900635,101.982942884152,1.160167167052062,4.444444444444446,201.7527687225,68.9745999533804,5.80972358824382,57.0473,150.0,1.72455894286593,-62.1854070000568,54.4728,-6.7138,False
2021-06-30,000403,81.62604190205337,3.834416354297721,35.55474853515625,130.6219649007171,104.8387908935547,128.0062038206931,20.2701034534429,0.1446668664628864,227.9849180312,186.026348970976,630.713823750874,167.7621,179.2207792207793,324.371907167255,398.834730820827,156.5364,85.1018,False
2021-06-30,000404,2.136182372523229,0.8123378439346822,33.19152069091797,5.457537873870324,23.51912879943848,77.14667593158131,0.2294258080198235,2.577319587628867,27.0046439852,14.5187860073623,1.46062800924998,20.7944,1.591895803183797,18.617083113204,-10.2962786803906,19.3787,48.5364,True
2021-06-30,000407,9.894314906212955,1.368379251572537,-40.10724639892578,6.471434879925758,13.02610969543457,15.68213468288428,0.7288924982966576,0.4926108374384237,35.7314370336,77.1023357017002,6.30372946092432,86.1615,122.2222222222222,1.60500184074179,-14568.5990547775,90.6846,7.1483,True
2021-06-30,000408,60.88640955426761,5.467916499732359,72.45654296875,671.39781500508,59.25899505615234,167.3452248121631,21.60668215001255,2.469135802469136,445.2109672625999,414.003682186239,7.33794955358936,601.3866,417.6966292134831,0.744891906765505,-48.2393970587976,770.5649,23.9296,True
2021-06-30,000409,12.98169925553664,5.162369780383813,-1185.332885742188,-34.16750212356148,27.18062210083008,87.09106176149987,1.546409355537028,0.6806406584319531,26.0063959422,-49.8151773102841,8.87998165424743,-55.077,-56.04770017035775,-20.0256789849831,-126.271326463817,-59.9329,-93.0428,False
2021-06-30,000410,-15.65118976289174,26.7448521207345,-5.993552207946777,-9.222234691887758,-11.46495914459229,-9.268510989045314,4.50611065397516,0.110803324099723,69.2138772984,50.1188016622485,-75.1504115684272,50.507,47.61904761904761,-7.25423547138086,164.394340831604,54.9616,28.8353,True
2021-06-30,000411,6.349924331325806,1.9344620599402,10.74685955047607,16.31329753427337,19.97235870361328,20.22929198812052,0.1274584043118671,0.491679273827534,32.90985940700001,19.5698350310241,16.365469601231,18.6218,15.625,11.1661738804292,101.47400193752,26.6633,10.1524,False
2021-06-30,000413,-17.47229889836653,0.4391591903396613,17.49649810791016,5.27551510704001,-3.368695020675659,-3.83987725425681,1.654467087286882,2.621722846441947,116.4438384434185,-22.076738144811,-10.2259686782166,-25.0307,-18.75,-5.38866475751103,-862.915221514425,-25.8547,-10.1127,True
2021-06-30,000415,21.01367036931923,0.5483758371191428,-1.071263074874878,1.12134594271168,-1.763040781021118,-1.823517023844248,0.6379447406223576,1.53061224489796,149.6654150244,45.2103629296855,-26.1066617549161,48.5986,52.85012285012285,-13.4903174651194,-117.538097433543,47.2939,-30.9775,True
2021-06-30,000416,40.58406457518957,2.372462374430385,-30.71314430236816,53.00565640046952,74.14676666259766,142.3271822560769,175.7316455310931,0.746268656716418,21.3812340588,-64.5785198142469,0.57156935144722,-67.9985,-64.90066225165563,1.75545308016351,56.542523627609,-68.9097,-38.3199,False
2021-06-30,000417,5.474869296164703,0.8533475441473265,10.31396770477295,4.972364778510782,19.14160537719727,28.33834481065275,0.5458086623847955,1.3215859030837,35.40674268,36.5442024557522,3.31147760033579,29.7518,43.95782643957825,13.6793700106116,-95.8097225966884,28.5959,1.1913,False
2021-06-30,000419,8.044375384078016,0.7578011023009779,10.60960483551025,13.20649189275156,13.23761749267578,21.2631591764069,1.04964526820461,3.72960372960373,24.135069882,-11.2627818976568,7.09515131276255,-10.1795,-10.92150170648465,23.9381953935129,-320.675371715195,-6.9839,6.5918,True
2021-06-30,000420,31.41563067013932,2.502869268874127,-16.69921493530273,75.89336711325893,-35.55800247192383,-35.16483291743142,2.760960187492615,1.124048671096958,77.1918873708,152.296159030782,5.23116940472885,148.7022,145.5205811138014,-1.9023523751539,973.439097461068,149.4831,65.7061,True
2021-06-30,000421,4.902393624922261,1.038472347960762,75.70354461669922,-1.740523569896483,12.31674385070801,12.49860967979846,0.4133397365756324,1.274509803921569,29.204993634,-92.7403630629877,-5.33591017416712,-92.6393,-95.07613490821119,1.40309563856289,-186.459021713743,-91.991,-66.9153,True
2021-06-30,000422,8.7562236288245,14.58884822697176,8.398563385009766,7.505094955208182,15.20579051971436,85.57577366598186,0.5346243467899828,0.1680672268907563,78.6531239712,465.328659231858,1985.93031169317,503.0177,367.9045092838196,-3.59731803708286,203.61623945299,515.6549,52.1407,True
2021-06-30,000423,67.04026974361015,2.398479200059092,-220.4180908203125,13.89247487573063,124.3919448852539,237.2223948881128,6.338685763173222,0.5569476831066013,234.8591339367,275.691751344991,0.670849682247141,334.3683,279.1505791505792,0.548303718258638,1237.68744663453,316.8921,54.01,False
2021-06-30,000425,8.06592968388086,1.492309711937714,28.92981147766113,10.81621302057406,10.30100917816162,10.96910592432542,0.5863750736591324,0.9419152276295133,499.004678991,84.7653666665892,5.24251536277408,79.3436,93.30645161290323,18.9179186038971,42.9810372806816,80.9711,51.7984,True
2021-06-30,000426,59.15364269686357,2.631539743843546,222.8469543457031,23.39072346458435,3170.1806640625,193.4625907952677,9.262946437671902,0.3724391341845952,138.3405740907,219.26230783898,4.2842065177537,232.311,219.2807192807193,-0.722245689937444,138.009339368382,315.9787,388.0878,True
2021-06-30,000428,-29.25156767783221,1.456940601423816,-44.46730041503906,-56.2907096473385,-5.954993724822998,-5.566771298004589,4.974220488227528,0.2085889570552148,28.6318206,30.5082330246077,-18.7117550270587,30.0662,32.14285714285715,-2.23886442330095,60.2319324219797,30.4627,78.0705,True
2021-06-30,000429,5.855551287633944,1.789188297250075,-46.80255508422852,4.484461699040597,11.2121639251709,12.78856076020771,3.099181893965561,5.885634588563459,140.6653141462242,926.920342659223,-6.94883120481369,636.565,3999.999999999999,14.1649061034897,63.7861232351692,646.3978,122.6316,True
2021-06-30,000430,-394.7344538865673,1.476911072379829,-37.28576278686523,46.17935345683309,-25.09589385986328,-21.38698018882731,11.81242842732999,0.783218295050711,21.860155044,56.1930493684344,-3.75026089956473,49.674,53.33333333333334,9.89117559822899,155.218758212597,50.9979,226.6811,True
2021-06-30,000488,7.14118977752411,1.233568500539899,9.655301094055176,1.736206230840337,9.035941123962402,11.35015369406573,0.6968915480196846,1.800771498771499,190.0778339675123,212.271888778124,-6.47220457979433,160.1407,1084.313725490196,-8.51530155642893,134.947466440321,772.7097,26.2725,True
